test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org/apache/commons/lang3/text/StrMatcherTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,14,0,0,0,0,0,0.0,0,0.0,0.5205450495084126,1,1,1,1,9,0,9,0,1,0,2,14,14,14,0,14,0,0,0,14,216,22,158,51,108,36,113,128,36,92,1,1,1,1,0,0.23,14,14,14,14
org/apache/commons/lang3/text/FormattableUtilsTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,5,0,0,0,0,0,0.0,0.001,0.0,0.5189311703046163,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,116,12,85,18,62,19,67,73,12,61,1,1,1,1,0,0.22,5,5,5,5
org/apache/commons/lang3/CharSetUtilsTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,11,0,0,0,0,0,0.0,0.003,0.003,0.5173307657241821,1,1,1,1,17,2,15,0,1,0,0,11,11,11,0,11,0,0,0,11,252,41,186,32,143,25,151,163,21,142,1,1,1,1,0,0.13,11,11,11,11
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,25,0,0,0,0,0,0.0,0.49700000000000005,0.491,0.5227417151133219,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/time/FastDateParserTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,37,0,0,0,0,0,0.0,1.26,1.055,0.5196861108144124,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,722,121,550,223,345,62,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/RandomStringUtilsTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,18,0,0,0,0,0,0.0,0.09699999999999999,0.075,0.5183277130126953,4,4,4,1,24,1,20,2,2,0,0,20,20,20,0,20,0,1,0,19,564,58,437,131,308,72,303,387,142,245,12,12,14,1,3,0.16,85,83,92,20
org/apache/commons/lang3/CharUtilsTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,24,0,0,0,0,0,0.0,0.008,0.006999999999999999,0.5105032324790955,2,2,2,1,11,0,11,0,1,0,3,24,24,24,0,24,0,0,0,24,363,40,304,73,199,20,193,245,61,184,3,3,8,1,2,0.07,51,51,64,24
org/apache/commons/lang3/time/StopWatchTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,10,0,0,0,0,0,0.0,4.779,4.766,0.5165517012278239,3,3,3,1,22,1,17,2,1,0,0,11,11,11,0,11,0,1,0,10,303,36,214,53,156,53,130,167,42,125,12,12,12,1,1,0.25,36,36,36,11
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,8,0,0,0,0,0,0.0,0.006,0.0,0.519080396493276,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/ValidateTest.java,b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,67,0,0,0,0,0,0.0,0.023,0.022000000000000002,0.509298566977183,2,2,2,1,14,0,12,0,1,0,0,67,67,67,0,67,0,0,0,67,1179,115,945,221,617,119,462,616,152,464,4,4,4,1,1,0.13,153,153,153,67
org/apache/commons/lang3/ArrayUtilsInsertTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,9,0,0,0,0,0,0.0,0.002,0.0,0.7967504262924194,3,3,3,1,33,5,26,2,1,0,0,9,9,9,0,9,0,0,0,9,352,62,253,54,200,37,170,198,45,153,3,3,3,1,1,0.15,27,27,27,9
org/apache/commons/lang3/builder/DiffBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,31,0,0,0,0,0,0.0,0.019,0.013999999999999999,0.7922941366831462,1,1,1,1,10,0,9,0,2,0,1,34,34,34,19,34,0,0,0,34,508,65,407,208,291,36,250,286,170,116,1,1,1,1,0,0.09,34,34,34,34
org/apache/commons/lang3/ArrayUtilsAddTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,13,0,0,0,0,0,0.0,0.003,0.004,0.7923061490058899,3,3,3,1,42,3,37,1,1,0,0,13,13,13,0,13,0,0,0,13,611,60,510,83,416,41,359,400,65,335,25,25,25,1,1,0.08,40,40,40,13
org/apache/commons/lang3/reflect/MethodUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,29,0,0,0,0,0,0.0,0.03,0.026000000000000002,0.7960755864779154,1,1,1,1,6,0,6,0,11,32,0,97,97,65,5,97,3,10,0,84,809,97,681,219,412,31,311,438,177,261,4,4,4,1,2,0.05,113,113,113,97
org/apache/commons/lang3/text/StrTokenizerTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,55,0,0,0,0,0,0.0,0.003,0.003,0.7961413304011027,1,1,1,1,11,0,10,0,4,0,2,62,62,62,0,62,3,2,2,55,884,127,712,241,510,45,499,577,192,385,6,6,6,1,1,0.06,77,77,77,62
org/apache/commons/lang3/text/StrBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,91,0,0,0,0,0,0.0,0.009000000000000001,0.008,0.7958749175071717,1,1,1,1,18,2,15,0,3,0,1,94,94,94,1,94,0,0,0,94,2017,344,1581,339,1254,102,1195,1334,249,1085,6,6,6,3,2,0.06,137,137,139,96
org/apache/commons/lang3/ArrayUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,298,0,0,0,0,0,0.0,0.025,0.021,0.7944796522458394,1,1,1,1,14,1,12,0,6,1,0,307,307,306,0,307,0,2,0,305,4993,728,4099,1094,3136,167,2708,3036,778,2258,4,4,4,1,1,0.04,324,324,324,307
org/apache/commons/lang3/reflect/ConstructorUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0.005,0.005,0.800002145767212,1,1,1,1,7,0,7,0,4,0,0,26,26,26,3,26,1,3,0,22,293,35,239,67,142,19,105,140,53,87,4,4,4,1,1,0.08,31,31,31,26
org/apache/commons/lang3/ArrayUtilsRemoveTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,28,0,0,0,0,0,0.0,0.005,0.004,0.7980612516403198,1,1,1,1,20,1,19,0,1,0,0,28,28,28,0,28,0,0,0,28,674,79,576,96,461,19,433,489,65,424,4,4,4,1,1,0.03,55,55,55,28
org/apache/commons/lang3/HashSetvBitSetTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,2,0,0,0,0,0,0.0,0.5429999999999999,0.5579999999999999,0.79371550877889,1,1,1,1,10,0,10,0,1,6,2,12,12,6,0,12,0,10,0,2,174,18,132,55,89,29,99,122,60,62,2,2,2,1,1,0.22,21,21,21,12
org/apache/commons/lang3/StringUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,142,0,0,0,0,0,0.0,0.055999999999999994,0.048,0.795503564675649,1,1,1,1,18,1,16,1,2,0,27,147,147,147,5,147,0,4,0,143,3210,418,2597,501,1998,209,1885,2116,354,1762,17,17,17,1,4,0.08,222,222,229,147
org/apache/commons/lang3/CharSetTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,15,0,0,0,0,0,0.0,0.002,0.003,0.795052683353424,1,1,1,1,27,3,23,1,1,0,0,15,15,15,0,15,0,0,0,15,477,73,375,70,309,57,328,344,55,289,1,1,1,1,0,0.15,15,15,15,15
org/apache/commons/lang3/reflect/FieldUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,64,0,0,0,0,0,0.0,0.025,0.019,0.8063805143038432,2,2,2,1,18,0,15,1,1,0,4,65,65,65,4,65,0,0,0,65,1369,112,1127,196,791,130,601,774,127,647,13,13,13,1,1,0.12,172,172,172,65
org/apache/commons/lang3/ClassUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,57,0,0,0,0,0,0.0,0.01,0.012,0.8063157320022583,1,1,1,1,17,1,14,1,28,0,0,61,61,61,0,61,0,4,0,57,1267,150,1015,226,762,113,747,836,157,679,2,2,2,1,1,0.11,69,69,69,61
org/apache/commons/lang3/ArrayUtilsRemoveMultipleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,55,0,0,0,0,0,0.0,0.003,0.004,0.7998548825581868,1,1,1,1,20,4,16,0,1,0,0,55,55,55,0,55,0,0,0,55,1267,295,953,160,756,19,783,839,102,737,1,1,1,1,0,0.02,55,55,55,55
org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,11,0,0,0,0,0,0.0,0,0.0,0.7980889002482097,1,1,1,1,4,0,4,0,2,0,4,14,14,14,2,14,0,3,0,11,136,25,93,56,41,18,48,64,43,21,1,1,1,1,0,0.19,14,14,14,14
org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,14,0,0,0,0,0,0.0,0,0.013000000000000001,0.7960859656333923,1,1,1,1,8,0,7,0,2,0,1,8,8,8,0,8,0,0,0,8,114,14,80,36,45,20,48,57,28,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/exception/ExceptionUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,34,0,0,0,0,0,0.0,0.006,0.015,0.7958404183387756,1,1,1,1,9,0,8,0,5,2,4,47,47,45,7,47,0,4,0,43,626,92,487,150,295,50,292,363,111,252,5,5,5,5,2,0.1,64,64,64,51
org/apache/commons/lang3/exception/ContextedExceptionTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,14,0,0,0,0,0,0.0,0.008,0.005,0.7965522487958272,1,1,1,1,7,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,110,14,77,34,44,19,46,55,26,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/text/WordUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,15,0,0,0,0,0,0.0,0,0.001,0.7945074319839478,1,1,1,1,23,2,20,2,1,0,0,15,15,15,0,15,0,0,0,15,428,56,327,55,272,55,274,290,39,251,1,1,1,1,0,0.17,15,15,15,15
org/apache/commons/lang3/EnumUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,34,0,0,0,0,0,0.0,0.019,0.013000000000000001,0.7964750329653422,1,1,1,1,7,0,6,0,4,0,0,42,36,42,132,42,0,1,0,41,428,58,336,119,187,34,198,238,61,177,1,1,1,1,0,0.1,42,42,42,42
org/apache/commons/lang3/builder/CompareToBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,48,0,0,0,0,0,0.0,0.002,0.001,0.7963963468869527,1,1,1,1,16,1,14,0,4,0,0,62,62,62,3,62,0,4,0,58,1165,133,987,286,762,45,789,881,253,628,3,3,4,3,2,0.05,90,90,92,66
org/apache/commons/lang3/reflect/TypeUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,22,0,0,0,0,0,0.0,0.015,0.013999999999999999,0.7901163220405578,1,1,1,1,22,0,19,1,21,4,8,29,29,25,17,29,0,0,0,29,850,94,689,228,502,70,521,572,187,385,2,2,2,1,1,0.1,30,30,30,29
org/apache/commons/lang3/StringUtilsTrimStripTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,11,0,0,0,0,0,0.0,0.005,0.005,0.7930490891138713,1,1,1,1,16,1,14,1,1,0,1,11,11,11,0,11,0,0,0,11,239,28,177,36,137,36,131,143,24,119,1,1,1,1,0,0.2,11,11,11,11
org/apache/commons/lang3/StringUtilsSubstringTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,14,0,0,0,0,0,0.0,0,0.0,0.792245070139567,1,1,1,1,18,2,16,0,1,0,5,14,14,14,0,14,0,0,0,14,331,51,252,40,203,28,205,220,26,194,1,1,1,1,0,0.11,14,14,14,14
org/apache/commons/lang3/LocaleUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,16,0,0,0,0,0,0.0,0.09,0.095,0.795663583278656,2,2,2,1,20,0,15,4,1,7,7,24,24,17,0,24,0,7,0,17,597,41,419,105,305,142,214,282,88,194,8,8,8,5,4,0.34,64,64,69,34
org/apache/commons/lang3/StringUtilsContainsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,22,0,0,0,0,0,0.0,0.001,0.001,0.7937109390894572,1,1,1,1,16,0,14,2,1,0,4,22,22,22,1,22,0,0,0,22,477,41,353,98,267,83,271,298,69,229,4,4,4,1,2,0.24,25,25,25,22
org/apache/commons/lang3/CharSequenceUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,6,0,0,0,0,0,0.0,0,0.001,0.7936613202095032,1,1,1,1,9,0,8,0,6,0,1,13,14,14,8,14,7,0,0,7,195,18,149,61,85,28,75,97,42,55,4,4,4,1,3,0.19,19,19,19,13
org/apache/commons/lang3/StringUtilsStartsEndsWithTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,6,0,0,0,0,0,0.0,0.001,0.0,0.7963043689727783,1,1,1,1,24,3,17,4,1,0,6,6,6,6,0,6,0,0,0,6,201,32,124,23,100,45,100,107,17,90,1,1,1,1,0,0.36,6,6,6,6
org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,37,0,0,0,0,0,0.0,0.013999999999999999,0.011000000000000001,0.7956425150235494,1,1,1,1,14,0,13,0,2,0,6,44,44,44,2,44,0,0,0,44,810,90,670,115,523,58,532,579,71,508,2,2,3,1,1,0.09,45,45,46,44
org/apache/commons/lang3/StringUtilsIsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0.008,0.005,0.7968313495318095,1,1,1,1,16,0,16,0,1,0,0,8,8,8,0,8,0,0,0,8,173,12,142,21,112,19,116,125,13,112,1,1,1,1,0,0.13,8,8,8,8
org/apache/commons/lang3/StringUtilsEmptyBlankTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,10,0,0,0,0,0,0.0,0,0.0,0.7968116521835327,1,1,1,1,9,0,9,0,1,0,0,10,10,10,0,10,0,0,0,10,143,13,111,25,75,19,79,90,15,75,1,1,1,1,0,0.17,10,10,10,10
org/apache/commons/lang3/ObjectUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,38,0,0,0,0,0,0.0,0.08199999999999999,0.065,0.8035166303316752,1,1,1,1,10,0,8,1,5,0,4,47,47,47,1,47,2,0,0,45,669,96,490,186,302,85,284,351,140,211,6,6,6,1,1,0.17,64,64,64,47
org/apache/commons/lang3/text/StrSubstitutorTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,41,0,0,0,0,0,0.0,0.008,0.009000000000000001,0.8035976648330688,1,1,1,1,13,0,9,2,2,0,0,46,46,46,1,46,0,2,1,43,741,81,503,152,335,161,297,359,108,251,9,9,9,1,1,0.32,61,61,61,46
org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,51,0,0,0,0,0,0.0,0.002,0.002,0.8052706956863404,1,1,1,1,20,2,16,1,13,0,13,74,74,74,0,74,0,0,0,74,1608,275,1198,197,939,145,787,920,167,753,25,25,25,1,1,0.12,132,132,132,74
org/apache/commons/lang3/builder/DiffResultTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,9,0,0,0,0,0,0.0,0,0.0,0.8003522674242656,1,1,1,1,6,0,6,0,3,1,3,12,12,11,1,12,0,0,0,12,147,27,101,58,53,19,43,59,42,17,2,2,2,1,1,0.19,13,13,13,12
org/apache/commons/lang3/builder/ToStringBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,74,0,0,0,0,0,0.0,0.012,0.011000000000000001,0.7949634075164795,1,1,1,1,7,0,6,0,15,0,8,93,93,93,19,93,1,1,0,91,1069,122,806,332,474,142,429,542,239,303,3,3,5,1,1,0.18,96,96,98,93
org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,10,0,0,0,0,0,0.0,0.001,0.0,0.7950677831967672,1,1,1,1,10,0,10,0,6,0,0,16,16,16,15,16,0,2,0,14,262,28,216,86,143,18,71,95,67,28,2,2,2,1,1,0.08,17,17,17,16
org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,1,0,0,0,0,0,0.0,0,0.0,0.7951111634572346,1,1,1,1,5,0,5,0,4,0,0,8,8,8,6,8,0,0,0,8,107,15,65,32,25,27,32,49,31,18,3,3,3,1,2,0.42,12,12,12,8
org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.001,0.795149032274882,1,1,1,1,7,0,7,0,3,0,0,10,10,10,7,10,0,0,0,10,164,24,105,46,57,35,67,80,36,44,1,1,1,1,0,0.33,10,10,10,10
org/apache/commons/lang3/builder/ReflectionToStringBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,1,0,0,0,0,0,0.0,0,0.0,0.7951957980791727,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,28,4,8,5,1,16,3,5,4,1,1,1,1,1,0,2.0,1,1,1,1
org/apache/commons/lang3/builder/ReflectionToStringBuilderConcurrencyTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,3,0,0,0,0,0,0.0,0,0.0,0.7974260648091634,1,1,1,1,9,0,8,0,4,0,2,7,7,7,1,7,1,1,0,5,121,11,76,41,31,34,45,59,38,21,3,3,3,1,1,0.45,11,11,11,7
org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeWithAnnotationTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,1,0,0,0,0,0,0.0,0.001,0.0,0.7975046515464783,1,1,1,1,8,1,7,0,2,0,4,1,1,1,2,1,0,0,0,1,57,13,25,18,11,19,16,19,15,4,1,1,1,1,0,0.76,1,1,1,1
org/apache/commons/lang3/builder/HashCodeBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,45,0,0,0,0,0,0.0,0.006,0.005,0.8043766498565674,1,1,1,1,6,0,6,0,8,0,0,63,63,63,12,63,0,0,0,63,613,86,479,199,258,52,260,335,137,198,3,3,4,3,1,0.11,67,67,68,67
org/apache/commons/lang3/builder/HashCodeBuilderAndEqualsBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,4,0,0,0,0,0,0.0,0,0.0,0.8043975472450257,1,1,1,1,6,0,5,0,5,0,0,11,11,11,10,11,4,3,0,4,138,21,86,35,36,31,39,56,31,25,2,2,2,1,1,0.36,12,12,12,11
org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,6,0,0,0,0,0,0.0,0.002,0.001,0.8043942292531331,1,1,1,1,6,0,5,0,3,0,2,9,9,9,21,9,0,0,0,9,131,22,93,67,53,16,58,70,56,14,1,1,1,1,0,0.17,9,9,9,9
org/apache/commons/lang3/builder/EqualsBuilderTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,53,0,0,0,0,0,0.0,0.012,0.011000000000000001,0.8006427168846131,1,1,1,1,10,0,9,0,16,0,0,100,100,100,21,100,0,2,0,98,1320,174,1076,380,708,76,743,893,322,571,4,4,6,4,2,0.07,134,134,140,112
org/apache/commons/lang3/text/StrMatcherTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,14,0,0,0,0,0,0.0,0,0.001,0.7932330528895061,1,1,1,1,9,0,9,0,1,0,2,14,14,14,0,14,0,0,0,14,216,22,158,51,108,36,113,128,36,92,1,1,1,1,0,0.23,14,14,14,14
org/apache/commons/lang3/ValidateTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,67,0,0,0,0,0,0.0,0.022000000000000002,0.019,0.7902737339337667,2,2,2,1,14,0,12,0,1,0,0,67,67,67,0,67,0,0,0,67,1179,115,945,221,617,119,462,616,152,464,4,4,4,1,1,0.13,153,153,153,67
org/apache/commons/lang3/math/NumberUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,101,0,0,0,0,0,0.0,0.019,0.022000000000000002,0.7988097151120503,1,1,1,1,11,0,10,0,1,0,0,110,110,110,0,110,0,3,6,101,1556,184,1255,270,906,131,775,900,168,732,3,3,3,3,2,0.1,124,124,126,112
org/apache/commons/lang3/AnnotationUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,10,0,0,0,0,0,0.0,0.026000000000000002,0.022000000000000002,0.7954331994056701,1,1,1,1,7,0,7,0,5,0,0,14,58,60,13,60,46,0,0,14,508,27,462,390,64,19,123,146,103,43,4,4,7,4,1,0.04,19,19,22,17
org/apache/commons/lang3/SystemUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,15,0,0,0,0,0,0.0,0.003,0.001,0.7966859141985575,2,2,2,1,28,0,27,0,1,0,0,15,15,15,0,15,0,0,0,15,507,26,446,70,373,35,373,407,54,353,9,9,9,1,1,0.08,34,34,34,15
org/apache/commons/lang3/CharSetUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,11,0,0,0,0,0,0.0,0.003,0.002,0.7954303582509359,1,1,1,1,17,2,15,0,1,0,0,11,11,11,0,11,0,0,0,11,252,41,186,32,143,25,151,163,21,142,1,1,1,1,0,0.13,11,11,11,11
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,25,0,0,0,0,0,0.0,0.491,0.426,0.7954858342806498,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/text/FormattableUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,5,0,0,0,0,0,0.0,0,0.0,0.7965745329856873,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,116,12,85,18,62,19,67,73,12,61,1,1,1,1,0,0.22,5,5,5,5
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.001,0.7941646178563436,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/RandomStringUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,18,0,0,0,0,0,0.0,0.075,0.063,0.7955607414245606,4,4,4,1,24,1,20,2,2,0,0,20,20,20,0,20,0,1,0,19,564,58,437,131,308,72,303,387,142,245,12,12,14,1,3,0.16,85,83,92,20
org/apache/commons/lang3/time/FastDateParserTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,37,0,0,0,0,0,0.0,1.055,1.032,0.7965839465459188,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,722,121,550,223,345,62,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/time/StopWatchTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,10,0,0,0,0,0,0.0,4.766,4.785,0.7958510518074036,3,3,3,1,22,1,17,2,1,0,0,11,11,11,0,11,0,1,0,10,303,36,214,53,156,53,130,167,42,125,12,12,12,1,1,0.25,36,36,36,11
org/apache/commons/lang3/StringEscapeUtilsTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,32,0,0,0,0,0,0.0,0.145,0.135,0.7996090849240621,2,2,2,1,14,0,11,1,1,0,2,38,38,38,0,38,0,6,0,32,673,81,503,155,350,92,274,337,111,226,6,6,6,1,2,0.18,76,76,76,38
org/apache/commons/lang3/builder/ToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,12,0,0,0,0,0,0.0,0,0.0,0.8028242270151774,1,1,1,1,5,0,5,0,3,0,1,12,12,12,3,12,0,0,0,12,138,20,85,46,37,33,43,58,34,24,1,1,1,1,0,0.39,12,12,12,12
org/apache/commons/lang3/builder/MultiLineToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8016411860783895,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8028496821721395,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8034395178159078,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/SimpleToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8031489888827006,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8045457998911539,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/StandardToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.001,0.802801767985026,1,1,1,1,7,0,6,0,1,0,1,10,10,10,2,10,0,0,0,10,144,20,104,40,62,20,70,81,29,52,1,1,1,1,0,0.19,10,10,10,10
org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,30d4070af9fc623cf9723510bb46d1a19fcb5930,8,0,0,0,0,0,0.0,0,0.0,0.8027874430020651,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
