test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A,A_WITH_TIME,B,B_WITH_TIME,C,C_WITH_TIME,D,new_test_target_flag
org/apache/commons/io/output/ByteArrayOutputStreamTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.062,0.055,5.215647077560424,2,2,2,1,21,2,15,2,1,1,1,8,8,7,0,8,0,5,0,3,223,34,147,51,97,42,105,125,46,79,3,3,3,3,2,0.29,17,17,17,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/IOUtilsCopyTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,23,0,0,0,0,0,0.0,0.09,0.105,5.216317367553711,1,1,1,1,10,1,8,0,1,0,1,24,24,24,1,24,0,1,0,23,385,66,264,154,156,74,176,201,116,85,1,1,1,1,0,0.28,24,24,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/output/CountingOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.08199999999999999,0.087,5.213902286688486,3,3,3,1,23,3,18,1,1,0,0,3,3,3,0,3,0,1,0,2,117,22,69,23,43,26,53,64,26,38,5,5,5,1,1,0.38,10,10,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/XmlStreamReaderTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,15,0,0,0,0,0,0.0,0.324,0.358,5.216277400652569,1,1,1,1,13,0,11,0,1,0,20,25,25,25,0,25,0,1,7,17,464,58,366,132,261,42,241,276,96,180,4,4,4,1,1,0.11,40,40,41,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/IOUtilsTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,107,0,0,0,0,0,0.0,0.23800000000000002,0.22399999999999998,5.215687135855356,1,1,1,1,10,0,8,0,14,0,2,133,133,133,4,133,0,4,0,129,1544,214,1209,359,818,123,684,892,363,529,5,5,5,1,2,0.1,167,167,167,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/ReversedLinesFileReaderTestSimple.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.067,0.064,18.44523818095525,1,1,1,1,5,0,5,0,1,0,0,4,4,4,1,4,0,0,0,4,67,13,37,23,13,17,20,26,19,7,2,2,2,1,1,0.46,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ReversedLinesFileReaderTestParamFile.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,17,0,0,0,0,0,0.0,0.115,0.128,18.445214164257052,2,2,2,1,14,1,12,1,1,1,0,4,4,3,5,4,0,0,0,4,118,18,77,34,38,23,35,44,30,14,3,3,3,1,1,0.3,9,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/ReversedLinesFileReaderTestParamBlockSize.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,85,0,0,0,0,0,0.0,0.183,0.20600000000000002,15.235390667120614,1,1,1,1,5,0,5,0,1,3,13,23,23,20,2,23,2,1,0,20,238,33,179,96,88,27,103,132,77,55,3,3,3,1,2,0.15,28,28,28,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/CopyUtilsTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,11,0,0,0,0,0,0.0,0.057,0.06,5.2095910668373095,1,1,1,1,12,1,9,1,1,0,1,11,11,11,1,11,0,0,0,11,220,42,135,81,80,49,92,104,65,39,1,1,1,1,0,0.36,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/EndianUtilsTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,22,0,0,0,0,0,0.0,0.061,0.062,5.213064165910085,1,1,1,1,10,0,9,0,1,0,0,22,22,22,0,22,0,0,0,22,316,44,243,99,165,29,170,196,78,118,2,2,2,1,1,0.12,24,24,24,22,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/SwappedDataInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,14,0,0,0,0,0,0.0,0.062,0.063,5.2158069014549255,1,1,1,1,4,0,4,0,1,0,0,16,16,16,2,16,0,0,0,16,150,25,104,47,43,21,41,59,32,27,2,2,2,1,1,0.2,17,17,17,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileCleanerTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,9,0,0,0,0,0,0.0,4.167,4.159,17.64353856643041,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,1,0,30,1,8,5,1,22,2,4,3,1,1,1,1,1,0,2.75,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileCleaningTrackerTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,9,0,0,0,0,0,0.0,4.149,4.169,5.226225952307384,1,1,2,1,16,2,14,1,1,0,0,16,16,16,3,16,0,4,1,11,351,57,260,66,175,39,172,205,55,150,5,5,6,1,3,0.15,31,31,34,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileDeleteStrategyTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,5,0,0,0,0,0,0.0,0.079,0.075,5.226219050089519,1,1,1,1,17,0,15,2,1,0,0,6,6,6,1,6,0,1,0,5,162,14,114,36,73,37,70,85,30,55,3,3,3,1,1,0.32,11,11,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileSystemUtilsTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,28,0,0,0,0,0,0.0,0.127,0.11900000000000001,4.79052943388621,1,1,2,1,12,0,12,0,5,0,0,39,39,39,3,39,1,0,2,36,588,45,498,159,320,46,179,258,117,141,6,6,9,1,3,0.09,77,77,80,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/CompositeFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,10,0,0,0,0,0,0.0,0.091,0.09,5.225301718711854,2,2,2,1,19,0,16,2,1,0,0,4,4,4,0,4,0,0,0,4,122,10,84,27,49,28,43,56,23,33,5,5,5,1,1,0.33,8,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/SizeFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,9,0,0,0,0,0,0.0,0.09,0.092,5.225303852558136,2,2,2,1,19,0,16,2,1,0,0,3,3,3,4,3,0,0,0,3,104,8,70,25,38,26,41,51,22,29,4,4,4,1,1,0.37,6,6,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/monitor/FileAlterationMonitorTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,4,0,0,0,0,0,0.0,1.111,1.558,4.049195742607116,1,1,1,1,22,2,14,6,1,0,0,6,6,6,0,6,0,1,0,5,179,24,101,33,68,58,75,86,30,56,3,3,3,3,2,0.57,10,10,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/output/DeferredFileOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,130,0,0,0,0,0,0.0,0.16,0.165,5.227088232835134,2,2,2,1,24,2,17,4,1,1,0,13,13,12,3,13,0,1,0,12,398,51,265,88,162,83,148,176,67,109,4,4,4,1,2,0.31,28,28,28,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FilenameUtilsTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,37,0,0,0,0,0,0.0,0.113,0.113,5.225363969802856,1,1,1,1,24,1,22,2,1,0,2,38,38,38,5,38,0,0,0,38,1086,120,920,102,763,119,746,804,63,741,5,5,5,1,1,0.13,53,53,53,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FilenameUtilsWildcardTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.081,0.11800000000000001,5.226439750194549,1,1,1,1,24,2,20,1,1,0,1,8,8,8,0,8,0,1,0,7,246,33,184,37,146,29,146,159,24,135,3,3,3,1,3,0.16,10,10,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/IOCaseTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,17,0,0,0,0,0,0.0,0.1,0.106,5.225778798262279,2,2,2,1,16,1,14,0,1,0,1,18,18,18,0,18,0,1,0,17,381,49,299,53,232,33,198,240,36,204,7,7,7,1,1,0.11,42,42,42,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/filefilter/RegexFileFilterTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.066,0.07400000000000001,5.225832982858021,4,4,4,1,35,4,28,3,1,0,0,2,2,2,1,2,0,0,0,2,112,17,70,16,48,25,41,50,14,36,5,5,5,1,1,0.36,8,8,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/ExtensionFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,8,0,0,0,0,0,0.0,0.065,0.07,5.225881552696229,1,1,1,1,11,0,10,1,1,0,0,2,2,2,0,2,0,0,0,2,58,8,30,14,16,21,22,25,12,13,1,1,1,1,0,0.7,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/serialization/WildcardClassNameMatcherTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.05,0.055,5.2259255011876435,1,1,1,1,5,0,5,0,1,0,0,3,3,3,0,3,0,0,0,3,50,7,25,14,10,18,14,18,11,7,1,1,1,1,0,0.72,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/DirectoryWalkerTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,15,0,0,0,0,0,0.0,0.086,0.075,5.225969477494559,1,1,1,1,9,0,7,1,6,1,20,41,41,40,6,41,2,5,19,15,573,71,370,148,203,132,197,268,125,143,6,6,6,1,2,0.36,67,67,67,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/DirectoryWalkerTestCaseJava4.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,14,0,0,0,0,0,0.0,0.076,0.071,5.226018699010213,1,1,1,1,10,0,6,2,5,1,20,36,36,35,6,36,2,4,16,14,538,64,324,138,175,151,177,238,115,123,3,3,3,1,2,0.47,54,54,54,36,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/comparator/NameFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,8,0,0,0,0,0,0.0,0.066,0.085,5.225770632425943,1,1,1,1,11,0,10,1,1,0,0,2,2,2,0,2,0,0,0,2,58,7,30,14,16,22,22,25,12,13,1,1,1,1,0,0.73,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/PathFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,8,0,0,0,0,0,0.0,0.076,0.068,5.226278984546662,1,1,1,1,11,0,10,1,1,0,0,2,2,2,0,2,0,0,0,2,58,8,30,14,16,21,22,25,12,13,1,1,1,1,0,0.7,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/TaggedOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.055999999999999994,0.069,3.415639289220174,4,4,4,1,29,2,26,1,1,0,0,3,3,3,0,3,0,0,0,3,129,14,93,25,62,22,52,65,21,44,7,7,7,1,2,0.24,12,12,12,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/TaggedInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,4,0,0,0,0,0,0.0,0.057999999999999996,0.07200000000000001,5.22062752644221,2,2,2,1,20,1,18,0,1,0,0,4,4,4,0,4,0,0,0,4,128,15,91,30,59,22,55,66,24,42,7,7,7,1,2,0.24,10,10,10,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/TaggedIOExceptionTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.064,0.059000000000000004,13.543262028694153,1,1,1,1,9,0,9,0,1,0,0,1,1,1,0,1,0,0,0,1,45,6,20,14,7,19,15,17,13,4,1,1,1,1,0,0.95,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ProxyReaderTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.049,0.051,5.2216893315315245,1,1,1,1,4,0,3,0,3,0,0,6,6,6,0,6,2,0,0,4,69,9,38,20,11,22,16,25,16,9,2,2,2,1,0,0.58,8,8,8,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/DemuxTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.256,0.24600000000000002,5.218900978565216,1,1,1,1,9,0,8,0,3,0,9,13,13,13,8,13,2,6,0,5,210,30,159,83,79,21,90,115,63,52,3,3,3,1,2,0.13,19,19,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/BOMInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,44,0,0,0,0,0,0.0,0.109,0.11800000000000001,5.224116734663644,1,1,1,1,10,0,9,0,2,0,0,59,59,59,1,59,0,12,0,47,773,83,630,231,419,61,420,496,183,313,3,3,3,3,2,0.1,75,75,76,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/NullInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,6,0,0,0,0,0,0.0,0.051,0.057999999999999996,5.223409183820089,2,2,2,1,18,1,14,1,2,0,0,10,10,10,0,10,0,0,2,8,237,33,167,49,110,40,103,130,48,82,6,6,6,1,1,0.24,26,26,26,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/TeeInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.05,0.063,5.224201067288717,1,1,1,1,6,0,6,0,1,0,0,8,8,8,3,8,0,0,0,8,109,16,74,30,39,19,48,57,22,35,1,1,1,1,0,0.26,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/NullReaderTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,6,0,0,0,0,0,0.0,0.052000000000000005,0.054000000000000006,5.223207783699036,2,2,2,1,17,1,14,1,2,0,0,10,10,10,0,10,0,0,2,8,234,33,164,49,107,40,100,127,48,79,6,6,6,1,1,0.24,26,26,26,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ProxyWriterTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,21,0,0,0,0,0,0.0,0.061,0.057,5.220372247695923,1,1,1,1,7,0,6,0,11,0,0,31,31,31,0,31,0,0,0,31,265,32,213,90,112,20,90,131,69,62,1,1,1,1,1,0.09,31,31,31,31,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/HexDumpTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.054000000000000006,0.052000000000000005,5.220125512282054,8,8,9,1,68,7,58,3,1,0,0,3,3,3,0,3,0,2,0,1,242,29,185,27,143,28,141,168,39,129,23,23,23,1,3,0.15,26,26,27,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ThresholdingOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.051,0.051,5.222911715507506,1,1,1,1,9,0,9,0,2,0,0,3,3,3,0,3,0,0,2,1,53,6,31,13,14,16,17,21,13,8,1,1,1,1,0,0.52,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ProxyOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.052000000000000005,0.059000000000000004,5.222351050376892,1,1,1,1,6,0,6,0,2,0,0,4,4,4,2,4,0,0,0,4,62,9,34,16,13,19,17,23,14,9,2,2,2,1,1,0.56,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/TeeOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.049,0.051,5.222862064838409,2,2,2,1,11,0,9,1,3,0,0,6,6,6,1,6,0,1,0,5,119,17,75,31,39,27,46,61,30,31,4,4,4,1,1,0.36,12,12,12,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/CloseShieldOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.055,0.054000000000000006,3.41965678135554,1,1,1,1,8,0,8,0,2,0,0,3,3,3,3,3,0,0,0,3,67,10,37,16,16,20,22,27,15,12,2,2,2,1,1,0.54,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ChunkedOutputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.057,0.053,5.222830577691396,1,1,1,1,6,0,6,0,2,0,0,5,5,5,0,5,0,1,0,4,68,10,39,20,20,19,22,28,18,10,1,1,1,1,0,0.49,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ChunkedWriterTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.062,0.053,5.221906077861786,1,1,1,1,7,0,7,0,2,0,0,5,5,5,0,5,0,1,0,4,67,9,42,21,22,16,26,31,19,12,1,1,1,1,0,0.38,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/AutoCloseInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,4,0,0,0,0,0,0.0,0.05,0.057999999999999996,5.2266599138577785,1,1,1,1,9,0,9,0,2,0,0,6,6,6,3,6,0,0,0,6,103,14,70,27,35,19,47,60,28,32,3,3,3,1,2,0.27,11,11,11,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ReaderInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,8,0,0,0,0,0,0.0,0.049,0.055999999999999994,3.828056585788727,1,1,1,1,8,0,7,0,1,0,2,10,10,10,2,10,0,2,0,8,148,16,109,52,58,24,62,81,43,38,4,4,4,3,3,0.22,15,15,15,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ClosedInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.047,0.05,5.221782084306081,1,1,1,1,5,0,5,0,1,0,0,1,1,1,0,1,0,0,0,1,35,5,11,7,3,19,6,8,6,2,1,1,1,1,0,1.73,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/CharSequenceReaderTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.049,0.054000000000000006,5.225786368052165,1,1,1,1,8,0,8,0,1,0,1,9,9,9,0,9,0,2,0,7,129,13,96,33,61,20,68,80,28,52,2,2,2,1,1,0.21,11,11,11,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/ThreadMonitorTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,3,0,0,0,0,0,0.0,0.46299999999999997,0.461,5.221655980745951,2,2,2,1,16,0,12,4,1,0,0,3,3,3,0,3,0,0,0,3,86,9,46,16,26,31,23,31,13,18,3,3,3,1,1,0.67,7,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/DirectoryFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.079,0.064,16.902177596092223,1,1,1,1,7,0,4,2,1,0,0,3,3,3,0,3,0,0,0,3,57,7,23,13,7,27,11,15,9,6,1,1,1,1,0,1.17,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/comparator/LastModifiedFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,13.437999999999999,13.401,12.358493602275848,6,6,6,1,46,2,44,0,1,0,0,1,1,1,0,1,0,0,0,1,80,7,54,14,36,19,29,37,13,24,6,6,6,1,1,0.35,6,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/DefaultFileComparatorTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.08,0.07,16.902835885683697,1,1,1,1,8,0,8,0,1,0,0,1,1,1,0,1,0,0,0,1,37,4,14,6,6,19,9,11,5,6,1,1,1,1,0,1.36,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/filefilter/AndFileFilterTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,5,0,0,0,0,0,0.0,0.055,0.057999999999999996,5.219837137063345,1,1,1,1,21,1,16,3,1,0,2,11,11,11,5,11,0,0,10,1,294,35,208,62,143,51,151,165,52,113,2,2,2,1,1,0.25,12,12,12,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/filefilter/OrFileFilterTestCase.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,5,0,0,0,0,0,0.0,0.059000000000000004,0.057999999999999996,5.219848418235778,1,1,1,1,21,1,16,3,1,0,2,11,11,11,5,11,0,0,10,1,294,35,208,62,143,51,151,165,52,113,2,2,2,1,1,0.25,12,12,12,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/XmlStreamReaderUtilitiesTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,11,0,0,0,0,0,0.0,0.075,0.065,5.222953434785207,1,1,1,1,10,0,10,0,2,0,14,23,23,23,0,23,1,9,2,11,332,30,271,74,192,35,192,219,55,164,3,3,3,1,1,0.13,27,27,27,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/BoundedReaderTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,12,0,0,0,0,0,0.0,0.054000000000000006,0.06,5.220242563883463,1,1,1,1,10,0,10,0,2,0,0,13,13,13,2,13,0,0,0,13,193,19,156,55,101,18,108,125,45,80,2,2,2,1,1,0.12,15,15,15,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/BrokenInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,5,0,0,0,0,0,0.0,0.053,0.06,15.253792854150136,2,2,2,1,9,0,9,0,1,0,0,6,6,6,2,6,0,0,0,6,108,15,74,23,37,19,32,46,16,30,4,4,4,1,1,0.26,13,13,13,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ClassLoaderObjectInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.094,0.151,5.223486534754435,1,1,1,1,10,1,8,0,3,0,1,13,11,13,6,13,1,1,0,11,212,44,144,88,86,24,92,108,71,37,2,2,2,1,1,0.17,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/CloseShieldInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.054000000000000006,0.055,15.25341385602951,1,1,1,1,6,0,6,0,2,0,0,3,3,3,4,3,0,0,0,3,63,11,33,17,12,19,21,25,16,9,1,1,1,1,0,0.58,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/InfiniteCircularInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.047,0.068,5.22104187409083,1,1,1,1,9,1,7,0,1,0,0,3,3,3,0,3,0,1,0,2,61,12,33,20,15,16,21,27,19,8,2,2,2,1,1,0.48,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/MessageDigestCalculatingInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,1,0,0,0,0,0,0.0,0.061,0.061,5.223699263731637,1,1,1,1,9,0,9,0,1,1,0,2,2,1,0,2,0,0,0,2,50,6,28,16,13,16,18,23,16,7,2,2,2,1,2,0.57,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/ObservableInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,2,0,0,0,0,0,0.0,0.057,0.062,5.224195647239685,1,1,1,1,13,0,13,0,3,0,0,6,6,6,6,6,4,0,0,2,135,11,104,42,65,20,71,83,37,46,5,5,5,5,3,0.19,11,11,11,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/UnixLineEndingInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,8,0,0,0,0,0,0.0,0.05,0.059000000000000004,5.22396399974823,1,1,1,1,4,0,4,0,1,0,0,10,10,10,0,10,0,2,0,8,88,16,56,30,16,16,21,32,20,12,1,1,1,1,0,0.29,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/WindowsLineEndingInputStreamTest.java,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,7,0,0,0,0,0,0.0,0.051,0.054000000000000006,5.223963169256847,1,1,1,1,3,0,3,0,1,0,0,9,9,9,0,9,0,2,0,7,77,13,48,27,16,16,21,31,20,11,1,1,1,1,0,0.33,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
